commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
ad88d05136386de3584867091a51927eab18dc39,4,4,0,1,linux,BFC
a3b5655ebdb501a98a45c0d3265dca9f2fe0218a,3,2,1,1,linux,BFC
084e5bb16bd7dc2b551bbd9fb358bf73e03ee8d8,8,0,3,1,linux,BFC
43f68444bce70e360ff6ce3653a54e511625f651,76,40,37,1,linux,BIC
caa2da34fd25a37e9fd43343b6966fb9d730a6d5,1279,6,11,7,linux,BIC
c7e86acfcee30794dc99a0759924bf7b9d43f1ca,38,0,8,3,linux,BFC
3c02a6d946657e1ae0688e0d89f2dd2cfe9afba8,0,0,2,1,linux,BFC
9dc086f1e9ef39dd823bd27954b884b2062f9e70,2,0,4,1,linux,BFC
15f26bdc81f7f03561aaea5a10d87bd6638e1459,4,0,0,1,linux,BFC
281e8b2fdf8e4ef366b899453cae50e09b577ada,0,0,2,1,linux,BFC
1ecd8c9cb899ae277e6986ae134635cb1a50f5de,20,0,0,1,linux,BFC
30ea703a38ef76ca119673cd8bdd05c6e068e2ac,0,0,1,1,linux,BFC
1d0afc0d5a7c281f8ced3bd39f61f3328d5d3822,4,3,0,1,linux,BFC
dc35b1129cc3204de597e10fb34dc78e9b898197,2,0,0,1,linux,BFC
46ddcb3950a28c0df4815e8dbb8d4b91d5d9f22d,2,0,2,1,linux,BIC
b77ffb30cfc5f58e957571d8541c6a7e3da19221,0,0,1,1,linux,BFC
b775d158530285c9657a1a0628c139b0dfd0d2e5,6,1,2,1,linux,BFC
b0689faa8efc5a3391402d7ae93bd373b7248e51,6,1,5,3,linux,BFC
4d252fd5719bd047a178668aa09ee8bc9de85c7c,0,10,1,1,linux,BIC
1d5558b1f0de81f54ddee05f3793acc5260d107f,79,2,7,3,linux,BFC
89f90fe1ad8bc7cde7f1859abdc392d02ee952de,50,1,10,1,linux,BIC
62039c30c19dcab96621e074aeeb90da7100def7,0,0,2,1,linux,BFC
2a61d8b883bbad26b06d2e6cc3777a697e78830d,9,0,5,1,linux,BFC
7400d3bbaa229eb8e7631d28fb34afd7cd2c96ff,8,0,2,1,linux,BFC
119f5e448d32c11faf22fe81f6f2d78467a47149,398,0,0,2,linux,BIC
b2f1eaaee564c5593c303f4d15d827924cb6d20d,2,0,0,1,linux,BFC
bf68fdfdec6cd9a14323a61612ae9d7c510fbbdc,2,0,2,1,linux,BFC
011710e2ab659c7ad6e5e554806414bd7a9508be,0,0,4,1,linux,BFC
096f9b862e605fe08bb30e4f7a381684a8ff82ed,27,0,4,1,linux,BIC
0091bfc81741b8d3aeb3b7ab8636f911b2de6e80,23,0,0,3,linux,BFC
bd4060a6108befd1110a4c6be5544c932895d18d,2,0,0,1,linux,BFC
2ac2fab52917ae82cbca97cf6e5d2993530257ed,1,0,0,1,linux,BFC
232c001398ae8406dc0daf07b14e6ec9a5562719,392,1,42,5,linux,BIC
98f9fcdee35add80505b6c73f72de5f750d5c03c,0,4,0,1,linux,BFC
fcb732d8f8cf6084f8480015ad41d25fb023a4dd,43,6,24,1,linux,BFC
77bfc8bdb5a1cdbcea21daccdf1686e1bfea3db6,26,0,2,2,linux,BIC
ece9c72accdc45c3a9484dacb1125ce572647288,2,0,6,1,linux,BFC
edbc21113bde13ca3d06eec24b621b1f628583dd,0,0,1,1,linux,BFC
9d2e19e349627e79bcd474bc64e71a312029b3be,18,0,13,1,linux,BFC
119d6f6a3be8b424b200dcee56e74484d5445f7e,0,1,0,1,linux,BFC
be1a1d7a5d243cc485a4d903976f1fb3a284cc65,68,0,2,5,linux,BIC
077fa7aed17de5022e44bf07dbaf732078b7b5b2,8,0,3,1,linux,BFC
bee9e58c9e98972ac48e9748e7b89bb25dc98051,0,0,1,1,linux,BIC
95169cd23bfa88003f8be06234dbd65f5737add0,0,0,2,1,linux,BFC
96d4f03c20d04c80026b1ec3643c090cf4f0eb20,0,0,1,1,linux,BFC
f8e5f90b3a53bb75f05124ed19156388379a337d,0,0,3,1,linux,BFC
01ef09caad66f2e6b2a9d1b92b1db5619fa196f1,68,0,0,2,linux,BIC
f54aab6ebcecd93e86cea34ddba5f3d454382041,269,0,0,2,linux,BIC
67a2003e060739747cfa3ea9b0d88b3d321ebf24,866,0,0,2,linux,BIC
cac5fcedaabdadf150c8a9be9fee76defc8ba444,3,0,3,1,linux,BFC
acf5e051ac44d5dc60b21bc4734ef1b844d55551,15,0,0,1,linux,BIC
baf5cb30fbd1c22f6aa03c081794c2ee0f5be4da,0,0,2,1,linux,BFC
548b762763b885b81850db676258df47c55dd5f9,0,0,1,1,linux,BFC
01ca667133d019edc9f0a1f70a272447c84ec41f,2,0,0,1,linux,BFC
c50f13c672df758b59e026c15b9118f3ed46edc4,38,0,13,4,linux,BIC
46c42d844211ef5902e32aa507beac0817c585e9,5,0,2,1,linux,BFC
457839ed3e78618cf0354cf79a1f47fe6eb26aef,0,0,2,1,linux,BFC
06acc17a96215a11134114aee26532b12dc8fde1,6,0,14,1,linux,BIC
b77061bfcbfb72bda6f583d93589e3783f9dab59,0,0,1,1,linux,BFC
e47726a11e11ffaefb5b3d6103f5d2ffa366f8ef,3,52,10,3,linux,BIC
e1aa1a1db3b01c9890e82cf065cee99962ba1ed9,0,0,4,1,linux,BFC
c2588393e6315ab68207323d37d2a73713d6bc81,5,0,2,1,linux,BFC
91a40a48d52d13fbde3239d5839335cabd9a4eae,0,0,2,1,linux,BFC
39b9722315364121c6e2524515a6e95d52287549,230,0,1,4,linux,BIC
f8043872e79614ae9c5aaf7804e0b0ccb1932ed0,456,0,0,1,linux,BIC
cc62383fcebe7f03c274462790fd912f4346304b,19,0,0,3,linux,BIC
89bdfaf93d9157499c3a0d61f489df66f2dead7f,3,58,13,1,linux,BFC
9d2231c5d74e13b2a0546fee6737ee4446017903,2,0,0,1,linux,BFC
e174961ca1a0b28f7abf0be47973ad57cb74e5f0,0,680,891,235,linux,BIC
07ce734dd8adc0f170d43c15a9b91b707a21b9d7,19,12,3,3,linux,BIC
54eff2264d3e9fd7e3987de1d7eba1d3581c631e,0,0,1,1,linux,BFC
cbba5b0ee4c6c2fc8b78a21d0900099d480cf2e9,1,4,6,1,linux,BIC
cdc0c0c94e4e6dfa371d497a3130f83349b6ead6,3,0,3,1,linux,BFC
5d5323a6f3625f101dbfa94ba3ef7706cce38760,0,0,12,1,linux,BFC
98ab5f3513f90f18365d488d02b57efbfbdf274f,10,0,0,1,linux,BIC
5e7ca3937fbeaedd7383058ea2bd9af1089ef81a,0,35,20,1,linux,BIC
90f18e63fbd005133624bf18a5e8b75c92e90f4d,15,0,0,2,linux,BIC
b31a3ca745a4a47ba63208d37cd50abffe58280f,0,0,1,1,linux,BFC
a9b59159d338d414acaa8e2f569d129d51c76452,5,0,2,2,linux,BFC
98d0f7b9acda0cf15259f83ca1758ad6017c0942,122,0,0,3,linux,BIC
9ed68785f7f2b001a6911d64fbd10cfc6fa49b27,0,0,5,3,linux,BIC
16a67eb3ec21ddb557d064a6901ec4629e96b94c,4,0,0,1,linux,BFC
31108d142f3632970f6f3e0224bd1c6781c9f87d,4,0,5,1,linux,BFC
375f51e2b5b7b9a42b3139aea519cbb1bfc5d6ef,9,0,0,2,linux,BFC
8f92e35aff9692028279d3c03e88547df6d15020,1,0,1,1,linux,BFC
7c594bbd2de9f03e7c8d808004045696bc9c1a67,0,0,1,1,linux,BFC
d4682ba03ef618b6ef4be7cedc7aacaf505d3a58,112,0,19,3,linux,BIC
e669e833da8d71a02e175dfffceaabc3eb010207,3,0,10,3,linux,BIC
75925e1ad7f5a4e867bd14ff8e7f114ea1596434,16,0,3,1,linux,BIC
5574cb2194b13de78df68cd32655ddbe619b1251,28,0,12,4,linux,BIC
3b3ae880266d148bf73a573a766bc9b78c08d805,0,7,40,16,linux,BIC
67ba422e95edfbd42f1d9782868880b364eea173,0,0,1,1,linux,BFC
62c8e423450d7140a640651227ec563d6b0141ce,0,0,4,2,linux,BIC
0eb6ddfb865c7d7ec05cb330050671363515e67f,1,0,1,1,linux,BIC
e014f37db1a2d109afa750042ac4d69cf3e3d88e,1,50,4,2,linux,BFC
f645125711c80f9651e4a57403d799070c6ad13b,14,0,1,1,linux,BIC
b91eb5182405b01a8aeb42e9b5207831767e97ee,6,0,3,1,linux,BFC
ddf742d4f3f12a6ba1b8e6ecbbf3ae736942f970,55,0,3,1,linux,BFC
95a793c3bc75cf888e0e641d656e7d080f487d8b,0,0,1,1,linux,BFC
d313d16bbaea0f11a2e98f04a6c678b43c208915,3,0,0,1,linux,BFC
36d516be867ce3657401ab26b05a39a20f56fa13,143,12,4,4,linux,BFC
3184cc4b6f6a1dc0c1745aafe2b14b1206ef3187,9,2,2,2,linux,BIC
5ee15c101f29e0093ffb5448773ccbc786eb313b,9,0,2,1,linux,BFC
3eac870a324728e5d17118888840dad70bcd37f3,26,0,1,1,linux,BIC
8f95faaac56c18b32d0e23ace55417a440abdb7e,363,0,0,3,linux,BIC
12688dc21f71f4dcc9e2b8b5556b0c6cc8df1491,0,24,11,2,linux,BFC
3c5a272202c28c1f9309566f206ba40787246149,6,0,2,1,linux,BFC
31bb2ef97ea9db343348f9b5ccaa9bb6f48fc655,6,0,0,1,linux,BFC
ecbfa8eabae9cd73522d1d3d15869703c263d859,1,0,3,1,linux,BFC
8c43126e8c9f0990fa75fb5219c03b20d5ead7b7,0,0,2,1,linux,BFC
a83863174a6137fb3e03f279c9dcdba9e35315d0,104,163,42,9,linux,BIC
5ca1ca01fae1e90f8d010eb1d83374f28dc11ee6,0,0,1,1,linux,BFC
69848cd6f0c1fb4f82ab255b730343a215ded013,0,0,1,1,linux,BFC
16877a5570e0c5f4270d5b17f9bab427bcae9514,6,0,9,3,linux,BFC
96d016108640bc2b7fb0ee800737f80923847294,2,0,6,2,linux,BIC
13251ce1dd9bb525da2becb9b26fdfb94ca58659,3,0,0,1,linux,BFC
28f1632118818d9dccabf4c0fccfe49686742317,1,0,0,1,linux,BFC
ad9eb43c93d83578674e1da78a0bd792c3a22513,0,1,2,1,linux,BIC
453cd3700ca37f759cf975999abb7b5b4347fd85,0,0,5,1,linux,BIC
8f88b3034db3be2eb600b9f57012bc63f1ea197f,734,0,9,3,linux,BIC
7c4a539ec38f4ce400a0f3fcb5ff6c940fcd67bb,1,4,0,3,linux,BIC
da0ef77e1e0ccff703efee82406c629d5c4f4bbb,0,2,7,1,linux,BFC
7a64ca862ac96d5e78a59bd57549034134ee0949,1,12,26,1,linux,BFC
afa0925c6fcc6a8f610e996ca09bc3215048033c,0,0,1,1,linux,BFC
d75b32853d4a89a8901991f294ff24b2f8fe1da5,0,0,2,1,linux,BFC
4d57fd9aeaa013a245bf1fade81e2c30a5efd491,1,0,0,1,linux,BFC
4941d472bf95b4345d6e38906fcf354e74afa311,90,110,16,1,linux,BIC
f771fde82051976a6fc0fd570f8b86de4a92124b,24,31,19,5,linux,BIC
51ad4ace97ed5a4e96e60684281066b758e1de8b,1,0,0,1,linux,BFC
