commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
0f15adbb2861ce6f75ccfc5a92b19eae0ef327d0,133,0,1,7,linux,BIC
30152245c63b59f835193b37212991bc24669645,0,6,2,1,linux,BIC
e2cb1dec9779ba2d89302a653eb0abaeb8682196,1653,0,0,2,linux,BIC
d06b1cf28297e27127d3da54753a3a01a2fa2f28,9,0,1,1,linux,BFC
1d8efc741df80be940e1584b5ac613dc03d58bd6,318,0,54,8,linux,BIC
bcc93a23ca595fb1d7d7540bec68196a3715da13,17,24,12,3,linux,BFC
201f3c803544c052aa1bab9e562e0ada4aefe03d,26,0,0,1,linux,BIC
8ebf6da9db1b2a20bb86cc1bee2552e894d03308,0,0,4,3,linux,BFC
85686d0dc1946bd9903efb1c130d634f963e4843,10,0,1,1,linux,BIC
7d929989bb7c476b3ef01dc5cd111622e42e78ea,2,0,1,2,linux,BFC
629ed3f7dad2a914b3a89fad49b358e363e3e6d1,9,37,8,3,linux,BIC
e3d550c2c4f2f3dba469bc3c4b83d9332b4e99e1,0,0,2,1,linux,BFC
fb8baefc7b2d7b93ad96abacbe63fa99e3d213d6,0,0,2,1,linux,BFC
fce52ad3483281930dc9215a68d69837f219f889,8,6,0,2,linux,BFC
ddd8d94ca31e768c76cf8bfe34ba7b10136b3694,12,0,0,2,linux,BFC
522498f8cb8c547f415a9a39fb54fd1f7e1a1eda,812,0,0,1,linux,BIC
5e0724d027f0548511a2165a209572d48fe7a4c8,55,5,47,14,linux,BFC
f2e78affc48dee29b989c1d9b0d89b503dcd1204,4,0,0,1,linux,BFC
abc1c94471450de4fa085f5b1269837f97b1adc5,0,0,2,1,linux,BFC
6acc71ccac7187fc0ef85f10bd09c2058f21fab5,27,0,23,2,linux,BIC
2c9292336a09f7bf019689580ceea9a2d116b999,0,0,2,1,linux,BFC
9f492c4cb2351c43e5ea64285e729a21392950df,55,21,15,1,linux,BIC
4e13f6706d5aee1a6b835a44f6cf4971a921dcb8,0,0,1,1,linux,BFC
1151f838cb626005f4d69bf675dacaaa5ea909d6,7,0,6,1,linux,BFC
320a36063e1441210106aa33997ad3770d4c86b4,0,0,1,1,linux,BFC
2d2c2331673cf7c525b44f31c766930bad18007a,14,9,0,1,linux,BIC
6bf21b54a596d60905cfc7e8af8e2fe16d9fe7e9,7,0,4,1,linux,BFC
c7ab0b8088d7f023f543013963f23aecc7e47efb,35,4,5,4,linux,BIC
4ddc9204572c33f2eb91fbdb1d99d8078388b67d,0,0,1,1,linux,BFC
0e8edb9aed03892844713bb76a8e1d2d138f3175,2,0,0,1,linux,BFC
45ac774c33d834fe9d4de06ab5f1022fe8cd2071,1,0,1,1,linux,BFC
3b9fb6791e7113679b1eb472e6ce1659e80f5797,0,0,1,1,linux,BFC
327b34f2a97d72c41d4854d61336c9ae6ffe4a44,0,49,1,8,linux,BIC
5a3840a470c41ec0b85cd36ca80370330656b163,3,0,1,1,linux,BFC
b26864cad1c9f66f4966726ba7bc81d2b9b8f990,20,0,10,6,linux,BIC
2b789435d7f36ed918d92db647f3a2f3fec9bb1f,375,0,0,1,linux,BIC
4afa0c22eed33cfe0c590742387f0d16f32412f3,6,0,1,1,linux,BFC
47d3a07528ecbbccf53bc4390d70b4e3d1c04fcf,7,10,1,2,linux,BFC
44abff2c0b970ae3d310b97617525dc01f248d7c,94,25,74,33,linux,BIC
dd3bd23eb438919aeeb73a7116642731ef8f73a8,1695,0,0,1,linux,BIC
6e91b578bf3f9e19c250835cba97a4be38ffcb31,10,13,9,2,linux,BIC
0cb7af474e0dbb2f500c67aa62b6db9fafa74de2,4,0,0,1,linux,BFC
fc7222c3a9f56271fba02aabbfbae999042f1679,1,0,1,1,linux,BFC
3af5a67c86a30f8cd8bfd6202709be21cedd2756,1,18,0,3,linux,BIC
ef3a6b70507a2add2cd2e01f5eb9b54d561bacb9,4,4,0,1,linux,BFC
17a8e03e7e97d3445ec60a16a234149ca51e96fb,46,15,67,2,linux,BIC
786fa584eda86d6598db3b87c61dc81f68808d11,7,0,10,1,linux,BFC
2f49de21f3e96d869d00659581394f106fa66371,67,0,115,1,linux,BIC
cc8870bf4c3ab0af385538460500a9d342ed945f,0,3,0,1,linux,BIC
05b466bf846d2e8d2f0baf8dfd81a42cc933e237,9,0,0,1,linux,BFC
5c4193669b6f20b990f99cb8e15cdea80f865ac1,3,0,1,2,linux,BFC
b27a939e8376a3f1ed09b9c33ef44d20f18ec3d0,23,88,6,2,linux,BFC
6ba9fc8e628becf0e3ec94083450d089b0dec5f5,4,9,4,2,linux,BFC
72fcd2bed719c6587dfea74e30bcdf6f9b64b18e,8,6,0,1,linux,BFC
ae6a45a0868986f69039a2150d3b2b9ca294c378,18,0,4,1,linux,BFC
50d6281ce9b8412f7ef02d1bc9d23aa62ae0cf98,0,0,1,1,linux,BFC
d9edfc5a4f81165e64d4ad6e423a8554c88dd0de,0,0,1,1,linux,BFC
fe9bc1644918aa1d02a889b4ca788bfb67f90816,2,0,1,1,linux,BFC
9def249dc8409ffc1f5a1d7195f1c462f2b49c07,0,0,2,1,linux,BFC
a5ae8fc9058e37437c8c1f82b3d412b4abd1b9e6,8,0,0,2,linux,BIC
71e0779153968c79038a8ed53610d69624115fca,27,11,8,1,linux,BIC
9dbe33cf371bd70330858370bdbc35c7668f00c3,7,0,0,1,linux,BFC
027063b1606fea6df15c270e5f2a072d1dfa8fef,93,27,18,6,linux,BFC
d2c92705c54c9c24f2b8be57b968ad21a30412e5,6,0,0,5,linux,BFC
8e52a602b5126183f7a6487c4d48f6a00af4e4fd,13,0,0,1,linux,BFC
078a6506141a4ce76bee6c257e9b14f5c606ee4c,17,13,22,1,linux,BIC
9adc89af724f12a03b47099cd943ed54e877cd59,9,6,3,2,linux,BIC
73625ed66389d4c620520058d828f43a93ab4d0c,0,0,1,1,linux,BFC
aff093d4bbca91f543e24cde2135f393b8130f4b,4,0,2,1,linux,BFC
2ea2f62c8bda242433809c7f4e9eae1c52c40bbe,19,7,6,3,linux,BFC
3853c35e243d56238159e8365b6aca410bdd4576,74,3,23,2,linux,BIC
e0a25b6d18624140905d79775f9e1b05c12502f5,799,0,0,2,linux,BIC
b257b48cd5830c5b1d0c347eb281f9c28056f881,4,0,1,1,linux,BFC
7e2556e40026a1b0c16f37446ab398d5a5a892e4,11,1,1,1,linux,BIC
9026cae1c6d6c288dff0dc1d8350a949432819d8,0,0,1,1,linux,BFC
ab9f2115081ab7ba63b77a759e0f3eb5d6463d7f,176,0,1,2,linux,BIC
686dc2db2a0fdc1d34b424ec2c0a735becd8d62b,17,6,1,1,linux,BFC
d68894800ec5712d7ddf042356f11e36f87d7f78,1,0,2,1,linux,BFC
61bb6cd2f765b90cfc5f0f91696889c366a6a13d,2,1,0,2,linux,BFC
8a414f943f8b5f94bbaafdec863d6f3dbef33f8a,2,0,8,1,linux,BFC
3372de5813e4da8305002ff6ffbfc0c7012cb319,463,593,23,5,linux,BIC
99c14fc360dbbb583a03ab985551b12b5c5ca4f1,19,0,0,1,linux,BFC
c77804be53369dd4c15bfc376cf9b45948194cab,7,10,0,1,linux,BFC
0b1eddc1964351cd5ce57aff46853ed4ce9ebbff,0,0,1,1,linux,BFC
f58d2598cf70d41f73e761b62a114d2e8f94a676,34,0,0,2,linux,BIC
3d97ff63f8997761f12c8fbe8082996c6eeaba1a,104,13,18,2,linux,BIC
0572054617f32670abab4b4e89a876954d54b704,7,0,1,1,linux,BFC
82ed08dd1b0e0e0728f9188f66795c49dffe437d,256,0,0,1,linux,BIC
c5dfb000b90442e52f735bef4c2fc3f67783eaeb,11,0,1,3,linux,BIC
62611abc8f37d00e3b0cff0eb2d72fa92b05fd27,12,0,4,1,linux,BFC
07a5f69248e3486e387c40af64793466371c7d91,33,3,19,2,linux,BFC
2b6d83e2b8b7de82331a6a1dcd64b51020a6031c,644,0,0,3,linux,BIC
f97b8b9bd630fb76c0e9e11cbf390e3d64a144d7,0,1,0,1,linux,BIC
f1d4ef7d88832444e8dfeb0e85e19d3b6ecb5011,43,9,24,1,linux,BIC
6917ff0b5bd4139e08a3f3146529dcb3b95ba7a6,34,36,23,3,linux,BIC
f81393a5b252df772b934cde81b7e16273afbd43,0,0,3,1,linux,BFC
dbb152267908c4b2c3639492a94b6838821bc195,261,0,0,1,linux,BIC
3cc44feb9861d2f5267af9b962ae92c5ea1b48fd,13,0,4,1,linux,BFC
2de3ec4f1d4ba6ee380478055104eb918bd50cce,15,0,6,1,linux,BFC
80c33624e4723c4e22d9917cd676067ebf652dc2,6,0,0,1,linux,BFC
42bf50a1795a1854d48717b7361dbdbce496b16b,4,1,11,1,linux,BIC
b07b9146635e90b72551bc8992eb85ecbaa0e593,1,0,0,1,linux,BFC
abb6d479e22642c82d552970d85edd9b5fe8beb6,0,27,17,6,linux,BIC
20ab67a563f5299c09a234164c372aba5a59add8,0,0,1,1,linux,BFC
6093e348a5e2475c5bb2e571346460f939998670,0,2,4,1,linux,BFC
4732f2444acd9b7eabc744f20eb5cc9694c0bfbd,10,5,7,8,linux,BFC
457fed775c97ac2c0cd1672aaf2ff2c8a6235e87,0,1,2,1,linux,BFC
283cb41f426b723a0255702b761b0fc5d1b53a81,0,3,0,1,linux,BFC
10b0046685ab410847f420d740acf604c8cb4eec,149,4,67,5,linux,BIC
b21f502f84be082fb63cca8e7ab6eb8f7ee88024,15,0,1,1,linux,BIC
245268c19f701c7222dedcb6a383bc73d63925d4,8,0,2,1,linux,BIC
0a48db562c6264da2ae8013491efd6e8dc780520,6,0,2,1,linux,BFC
26f968d7de823ba4974a8f25c8bd8ee2df6ab74b,22,0,7,2,linux,BIC
01dbb362f0a114fbce19c8abe4cd6f4710e934d5,18,0,4,1,linux,BFC
3ef0eb0db4bf92c6d2510fe5c4dc51852746f206,24,5,9,5,linux,BIC
7bd0650be63cbb9e45e394d689c81365fe48e495,3,0,4,2,linux,BFC
7351a4822d42827ba0110677c0cbad88a3d52585,500,114,105,11,linux,BIC
9f4c7448f46b881119998702530676b3400752a9,0,5,1,1,linux,BFC
87f8c988636db0d477bb63fddfaefb5be9b1c386,2373,0,0,3,linux,BIC
9a4e7849b5e4e8742d71fa90fbf0722dd0710a56,2,0,2,1,linux,BFC
