commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
1841f613fd2e73f09d3fa2beeccf2f8d978ec2db,1530,0,0,2,linux,BIC
6b0ef92fee2a3189eba6d6b827b247cb4f6da7e9,1,0,2,1,linux,BFC
b26ff127c52c005ac4eb99ebff7bd17c240c2e89,29,0,0,1,linux,BIC
1c306f7f62a38ee5f05f0ee994dfe82d654cf47c,0,0,1,1,linux,BFC
8ae4dff882eb879c17bf46574201bd37fc6bc8b5,2,0,2,1,linux,BFC
4c0eaac716d8e461584a4c8529cb00c72a563fa8,0,0,1,1,linux,BFC
3dc96bba65f53daa217f0a8f43edad145286a8f5,70,0,3,2,linux,BFC
b610393a66c7b8936f2435c33ee032b23581ed4e,0,0,2,1,linux,BFC
b887664d882ee4f6a67e0bf05e5f141d32fcc067,54,0,0,6,linux,BIC
d93b07f8a689cde962d4f97668a74ab76f55734d,0,4,3,1,linux,BFC
59f8b0bf3c12598cf4a5b333b0287774dbbdbe1f,46,0,4,1,linux,BIC
0a0c72c9118c4e63080eb409f0cfdf15808d23a4,3142,0,0,2,linux,BIC
f8d975be71143f00fea7a9ac0f57660e6a133dad,0,0,4,1,linux,BFC
80b3d04feab5e69d51cb2375eb989a7165e43e3b,0,13,10,1,linux,BFC
5cf6a51e6062afe7cc507f32f1e5f7e6497ae844,120,0,0,2,linux,BIC
d3e8e4c11870413789f029a71e72ae6e971fe678,1,0,4,1,linux,BFC
117b0dad2d54a4265f24eff1328ba594d9153f2a,43,0,34,3,linux,BIC
c88e2647c5bb45d04dc4302018ebe6ebbf331823,0,0,1,1,linux,BFC
33334e25769c6ad69b983379578f42581d99a2f9,0,4,0,1,linux,BIC
69c1f396f25b805aeff08f06d2e992c315ee5b1e,206,245,0,4,linux,BIC
e0838f6373e5cb72516fc4c26bba309097e2a80a,36,0,6,1,linux,BIC
bb986a50421a11bf31a81afb15b9b8f45a4a3a11,4,0,13,6,linux,BFC
23e76d1a516eef416fb5c038791e943fc0916b67,2,0,1,1,linux,BFC
5d0aa2ccd4699a01cfdf14886191c249d7b45a01,138,0,85,24,linux,BIC
eb38401c779d350e9e31396471ea072fa29aec9b,7,1,15,1,linux,BFC
39218ff4c625dbf2e68224024fe0acaa60bcd51a,77,0,0,2,linux,BIC
c8276dd250e9a9833f8ff1da1cd53e6f7e6825e2,0,19,14,1,linux,BFC
26ad340e582d3d5958ed8456a1911d79cfb567b4,1912,0,0,1,linux,BIC
1aad7078191116f8a363466fcf461f2325c5def2,8,0,1,1,linux,BIC
2e91838bf7ffdedabdb29e091207d6531d04ef4f,0,0,1,1,linux,BFC
da05a5a71ad8fc7c51d526151be193b7ef6e6c95,18,0,1,3,linux,BIC
17911ff38aa58d3c95c07589dbf5d3564c4cf3c5,94,0,4,10,linux,BIC
7b2f6c306601240635c72caa61f682e74d4591b2,0,0,1,1,linux,BFC
cf6af24b54903f9f70c29b3e5b19cb72cc862d60,6,0,2,1,linux,BFC
3fc32f40c40207bf85ce1b007f18981c4673df96,241,2,22,3,linux,BIC
788abc6d9d278ed6fa1fa94db2098481a04152b7,0,0,7,1,linux,BFC
5898b43af954b83c4a4ee4ab85c4dbafa395822a,4,21,19,4,linux,BFC
684b89bc39ce4f204b1a2b180f39f2eb36a6b695,844,0,0,2,linux,BIC
a74cfffb03b73d41e08f84c2e5c87dec0ce3db9f,12,8,4,3,linux,BIC
9d6408433019bfae15e2d0d5f4498c4ff70b86c0,2,0,8,1,linux,BIC
e66f17ff71772b209eed39de35aaa99ba819c93d,25,9,28,5,linux,BIC
d055126180564a57fe533728a4e93d0cb53d49b3,39,0,0,6,linux,BIC
2519a602c273c5254781bc55b6e678a17e469a12,10,0,29,3,linux,BIC
7090425104dbd87959bd424e9bd5a8711fde0986,380,0,0,1,linux,BIC
07f615574f8ac499875b21c1142f26308234a92c,1,12,6,2,linux,BFC
6cd0fe91387917be48e91385a572a69dfac2f3f7,0,0,2,1,linux,BFC
019f34fccfd5cf5ff1e722dafd9fe2bd54434e66,105,17,3,2,linux,BIC
a593f70831b68740fb7db69e0556ca72dac8c7a8,0,0,6,1,linux,BFC
a08ca5d1089da03724f96fa0870c64968e66765b,11,7,10,1,linux,BIC
f9993480214f1345497875ed363a52b7ef7e33db,0,0,1,1,linux,BFC
2e5db6eb3c23e5dc8171eb8f6af7a97ef9fcf3a9,16,0,6,1,linux,BFC
6682c14bbe505a8b912c57faf544f866777ee48d,0,0,1,1,linux,BFC
8692969e9164c15474b356b9898e5b9b21a85643,1,0,0,1,linux,BFC
d715ff8acbd5876549ef2b21b755ed919f40dcc1,31,43,6,1,linux,BFC
c850240b6c4132574a00f2da439277ab94265b66,18,0,4,1,linux,BIC
8702ba9396bf7bbae2ab93c94acd4bd37cfa4f09,0,7,20,7,linux,BFC
174fd8d369613c4e06660f3704caaba48dac8554,0,0,2,1,linux,BFC
1bd63524593b964934a33afd442df16b8f90e2b5,16,0,2,2,linux,BIC
54364278fb3cabdea51d6398b07c87415065b3fc,0,0,2,1,linux,BFC
62717f537e1b325665711166c33cd2d06fd6a5cd,55,0,17,2,linux,BIC
e05ad7e0741ce0505e1df157c62b22b95172bb97,1,0,0,1,linux,BFC
ceaa762527f41a431b552bc000de4b626d2d8cb7,27,0,5,1,linux,BIC
015e367494c1d5f5d6405eae5419f7932e96139a,13,10,0,3,linux,BIC
6fedae3cad8b122c8b0afb26a0569d9910255edd,2,3,6,1,linux,BFC
ec607a564f70519b340f7eb4cfc0f4a6b55285ac,2,5,3,1,linux,BFC
a59322be07c964e916d15be3df473fb7ba20c41e,20,0,20,4,linux,BIC
ae6683d815895c2be1e60e1942630fa99488055b,6,0,0,1,linux,BIC
ed2f97ad4b21072f849cf4ae6645d1f2b1d3f550,2,2,0,1,linux,BFC
b9247544c1bccfe1b74ddf1dade719a69946cbb1,164,8,127,5,linux,BIC
dd0e2193b1e41efe611d265cea2719df4e59560f,0,0,1,1,linux,BFC
5be9b730b09c45c358bbfe7f51d254e306cccc07,1,0,0,1,linux,BFC
e4b8b3f33fcaa0ed6e6b5482a606091d8cd20beb,291,0,2,11,linux,BIC
27f8899d6002e11a6e2d995e29b8deab5aa9cc25,12,1,9,2,linux,BFC
c07d5c9226980ca5ae21c6a2714baa95be2ce164,15,0,9,1,linux,BFC
3a0f64de479cae75effb630a2e0a237ca0d0623c,17,2,11,3,linux,BFC
8861249c740fc4af9ddc5aee321eafefb960d7c6,0,0,1,1,linux,BFC
75d7dbd3882450c7b6602d234b3b31864dbc356d,35,0,4,1,linux,BIC
39099a4433586cdf30a7fc73aae4c77159b4a8c7,80,0,2,1,linux,BIC
6fa19f5637a6c22bc0999596bcc83bdcac8a4fa6,0,0,3,1,linux,BFC
11a3799dbeb620bf0400b1fda5cc2c6bea55f20a,0,3,1,1,linux,BFC
c075b6f2d357ea91e8ef01e860571e7d151f3aa3,7,0,173,10,linux,BIC
d72458071150b802940204950d0d462ea3c913b1,5,0,1,1,linux,BFC
8c934095fa2f336d92b722f49f78ca7abf47e051,0,0,1,1,linux,BIC
0101947dbcc3204f08fb5b69a21dbd4b1535cad6,71,0,0,2,linux,BIC
9f775ead5e570e7e19015b9e4e2f3dd6e71a5935,0,47,2,1,linux,BFC
9d0f18bca3b557ae5d2128661ac06d33b3f45c0a,0,0,1,1,linux,BFC
4a7e1e5fc294687a8941fa3eeb4a7e8539ca5e2f,0,0,2,1,linux,BFC
f9aefd6b2aa38b9787d2705f0f1161dfd23cdb8f,6,4,1,1,linux,BIC
6d2c89441571ea534d6240f7724f518936c44f8d,1,0,1,1,linux,BFC
1d2f3d3c62684b793339d0ae841ac67b555d8c8d,0,0,1,1,linux,BFC
5b6cc38f3f3f37109ce72b60bda215a5f6892c0b,0,0,3,1,linux,BFC
f571389c0b015e76f91c697c4c1700aba860d34f,0,0,1,1,linux,BFC
48d71395896d54eec989179dd265e569fcecb15a,530,0,0,2,linux,BIC
6deae96b42eb1fa84938088087de0bd748f53093,33,0,0,2,linux,BIC
cd1604fab4f95f7cfc227d3955fd7ae14da61f38,85,140,108,5,linux,BIC
afaf99751d0c906914fd958432b648db2ccdf1bb,5,111,44,2,linux,BIC
0ff1fb654bec0cff62ddf81a8a8edec4263604a0,677,0,81,14,linux,BIC
e278dcb7048b1a27b559e34b0f5f0e50f06221a2,344,0,0,1,linux,BIC
28a3f0601727d521a1c6cce62ecbcb7402a9e4f5,182,0,2,4,linux,BIC
8f76aa0ebe0b7787afe768d9df80031e832d2520,0,1,0,1,linux,BFC
9648f1c3739505557d94ff749a4f32192ea81fe3,0,0,1,1,linux,BFC
843010a815e87b45fc6b64848f02e42f6aee3f22,0,0,1,1,linux,BFC
503ba7c6961034ff0047707685644cad9287c226,1,0,2,1,linux,BIC
87ea95808d53e56b03e620e8f8f3add48899a88d,40,2,2,3,linux,BIC
0f33250760384e05c36466b0a2f92f3c6007ba92,0,4,10,1,linux,BFC
f4602cbb0a2478dda8238a4f382867da425daa8e,0,0,5,1,linux,BFC
703ba88548082f91970ee91c9fb64ab582e391cd,1,0,4,1,linux,BFC
3d4405226d27b3a215e4d03cfa51f536244e5de7,0,7,8,2,linux,BFC
baedbe55884c003819f5c8c063ec3d2569414296,8,0,0,1,linux,BFC
580ee84405c27d6ed419abe4d2b3de1968abdafd,2,0,0,1,linux,BFC
cd324edce598ebddde44162a2aa01321c1261b9e,5,0,2,1,linux,BFC
