commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
5b2efa2bb865eb784e06987c7ce98c3c835b495b,169,0,0,1,BIC
2c38de4c1f8da799bdca0e4bb40ca13f2174d3e8,4,0,4,4,BIC
0943aacf5ae10471b68a702c022b42c89e91ba9e,24,11,1,1,BFC
1394103fd72ce9c67d20f882a93d59403c8da057,8,0,0,1,BFC
e8be2a5ba86c7d6553a22d76fd21ac2cf665b165,0,3,0,1,BFC
5a324c24b638d0f3194e1dc8f0cebd28a0745238,1,14,15,3,BIC
bc3b3c1002ea684e618ff6d8c387b1b8b319f140,0,2,2,1,BFC
2822da446640d82b7bf65800314ef2a825e8df13,4,0,1,1,BIC
876a75cb520f5869533a30a6ca01545ec817b7a0,8,1,0,2,BFC
9f607a309fbe95fc1f77acce5af70766a7142537,265,0,0,4,BIC
9aaa81c3366e8393a62374e3a1c67c69edc07b8a,9,0,7,1,BFC
3ecb3e09b042e70799ff3a1ff464a5ecaa7547d9,185,0,1,3,BIC
876d4e1e8298ad1f94d9e9392fc90486755437b4,24,0,0,1,BIC
21b5fcdccb32ff09b6b63d4a83c037150665a83f,2,0,1,1,BFC
ea2f35c01d5ea72b43b9b4fb4c5b9417a9eb2fb8,160,11,7,4,BIC
ee71fb6c4d99c51f2d82a32c503c872b7e40e7f7,1,0,0,1,BFC
6f11f37459d8f9f74ff1c299c0bedd50b458057a,9,19,2,4,BIC
877d074939a5f82b099da2db3bcccc6c418b9c39,0,0,22,1,BFC
f33b0068cdaf2b9998fa3662585858ef30bc4b9e,0,0,1,1,BFC
b8f5482c9638915c19963f06d2f4094e276aaab6,94,0,0,1,BIC
658aafc8139c23a6a23f6f4d9a0c4c95476838d4,8,0,0,3,BFC
319fa1a52e438a6e028329187783a25ad498c4e6,34,0,0,1,BFC
410bccf978819394669dede571de878f4576fd3e,362,0,0,1,BIC
61cb9ac66b30374c7fd8a8b2a3c4f8f432c72e36,0,0,2,1,BFC
1a0d0d5ed5e3cd9e3fc1ad4459f1db2f3618fce0,85,19,6,4,BIC
88df6e90fa9782dbf44d936e44649afe271e4790,64,0,1,4,BIC
95902e6c8864d39b09134dcaa3c99d8161d1deea,30,0,0,2,BIC
90cbac0e995dd92f7bcf82f74aa50250bf194a4a,46,0,4,6,BIC
0b54122ca1da24902aaaaa8726674a0a4c1a0de8,7,54,17,1,BFC
1b592d00b4ac8359f35882bd678296da157b8408,2,6,0,4,BIC
8cbc52c20793de8fd75b93ce1872182071282b7b,4,0,0,1,BFC
e8ac9e93b492e281e6051aac65024b580017f850,6,6,2,1,BFC
54c8b5b6f8a868b9c21a7b0efe92ed2fbcc67080,0,0,4,1,BFC
3b2abda7d28c69f564c1157b9b9c21ef40092ee9,304,71,24,2,BIC
a7ff7dcaf4d2dfbfd901e28ab0101ee9a1b8bf98,0,0,1,1,BFC
9d98809711ae0ebcfb8115a0bc54604c59908710,155,7,10,4,BIC
8120bd469f5525da229953c1197f2b826c0109f4,1,0,0,1,BFC
c93349d8c1700a4f628758440c65404faa74b390,329,0,0,1,BIC
840fe258332544aa7321921e1723d37b772af7a9,10,0,0,1,BFC
8992da44c6805d53b920fe538992eae4afd6f22e,563,0,0,1,BIC
80f9eb70fd9276938f0a131f76d438021bfd8b34,28,28,0,1,BFC
afcb5a811ff3ab3969f09666535eb6018a160358,10,0,0,1,BFC
0cad855fbd083ee5fd0584a47c2aaa7dca936fd4,443,0,0,1,BIC
409af447c2a0a6e08ba190993a1153c91d3b11bd,3,3,9,1,BFC
a6bcddbc2ee1b2797fce016775b9e3faf17a4d0e,17,19,18,1,BIC
8bf71a5719b6cc5b6ba358096081e5d50ea23ab6,4,2,1,1,BFC
595cb5e0b832a3e100cbbdefef797b0c27bf725a,0,16,1,1,BFC
aae74ff9caa8de9a45ae2e46068c417817392a26,16,0,1,1,BIC
b3e202fa0f9a20995eb8e1efbc0bf4a67616965e,0,2,0,1,BFC
34f3c67b817852625ba839ed4bc28381773d0f58,1,0,0,1,BFC
c51a564a5b48355f30309b84cdffe3f96d1ae0d3,1463,1345,41,7,BIC
8720aeecc246837bc6da64c5118dc3177c162e14,3,8,2,1,BFC
69a0200c2e25d61c50091549d00cfeb426c258f5,72,5,37,2,BIC
c8c340a9b4149fe5caa433f3b62463a1c8e07a46,7,0,0,1,BFC
15fb7de1a7f5af0d5910ca4352b26f887543e26e,88,0,0,2,BIC
ce47d0c00ff5621ae5825c9d81722b23b0df395e,13,0,4,1,BFC
0786138c78e79343c7b015d77507cbf9d5f15d00,249,2,6,3,BIC
5681981fb788281b09a4ea14d310d30b2bd89132,0,0,1,1,BFC
a3ca5281bb771d8103ea16f0a6a8a5df9a7fb4f3,1,1,2,1,BFC
2d344105f57ca77fc9c5d4377f65d1082f71ac4b,88,0,0,2,BIC
8223ac199a3849257e86ec27865dc63f034b1cf1,7,6,18,3,BFC
5d24828d05f37ad770599de00b53d5386e35aa61,89,18,183,10,BIC
eb3d6175e4a904f7e4b0216c52810ac6065877df,4,1,43,1,BFC
057178cf518e699695a4b614a7a08c350b1fdcfd,3,1,2,1,BFC
4e7b5671c6a883d94b5428e1a9c141bbd56cb2a6,65,196,56,18,BIC
0994c64eb4159ba019e7fedc7ba0dd6a69235b40,4,1,1,1,BFC
e378f4967c8edd64c680f2e279cb646ee06b6f2d,3,0,1,1,BFC
cbe9e835946fc792b061d51527c6f006a10419e6,72,1,0,5,BIC
fb8dc5fc8cbdfd62ecd16493848aee2f42ed84d9,0,0,1,1,BFC
16eb4c85c96417c0ef75a7a2ef50eecb198ac8a6,275,0,0,2,BIC
061514dbfb79910ef60eb40dd9fc528be3f45d62,4,9,4,2,BFC
72bf80cf09c4693780ad93a31b48fa5a4e17a946,10,18,12,2,BIC
eda9a4f7af6ee47e9e131f20e4f8a41a97379293,0,0,0,0,BFC
52762fbd1c4778ac9b173624ca0faacd22ef4724,731,0,0,1,BIC
c5c6e589a8c811c7f20024cc22209ae984fc2b98,33,2,4,1,BFC
8ac33b8b6841e99a624ace543d92cbf598a91381,11,0,6,3,BFC
feff17a550c7120009d8ba9431426135661a731b,45,0,0,1,BIC
c87761db2100677a69be551365105125d872af5b,1,0,2,1,BFC
9e1ccb4a7700fcb3ddfe2767e0bbb6131f8ab54e,8,0,0,1,BIC
fc153aba3ef371d0d76eb88230ed4e0dee5b38f2,2,17,3,1,BFC
2d53139f31626bad6f8983d8e519ddde2cbba921,1960,0,0,2,BIC
1ad707f559f7cb12c64f3d7cb37f0b1ea27c1058,2,0,0,1,BFC
8d387f61b0240854e81450c261beb775065bad5d,18,0,0,1,BFC
b2cab2a24fb5d13ce1d384ecfb6de827fa08a048,1,1,1,1,BFC
01de5fcd8b1ac0ca28d2bb0921226a54fdd62684,1,1,1,1,BFC
4e4cbee93d56137ebff722be022cae5f70ef84fb,241,219,384,106,BIC
5416da01ff6e7275f9a4cfd7ff99e6b12b8dc2a8,1,1,0,1,BIC
171c555c2c2664a250cd35680c34c31a6d233dc7,0,47,0,1,BFC
486a25084155bf633768c26f022201c051d6fd95,4,2,3,1,BFC
d9a625744ed0e452f5c495cd8c51eed4b6623a4c,79,17,16,3,BIC
74056092ff415e7e20ce2544689b32ee811c4f0b,5,3,5,3,BFC
98521f4d4b4cb265374a4b1e13b41287a1960243,1948,0,0,2,BIC
004d2719806fb8e355c1bccd538e82c04319d391,0,0,1,1,BFC
982f8ad666a1123028a077b6b009871a0dc9df26,48,0,1,3,BFC
13047a092c6d3f23b7d684b5b3fe46b2b50423b9,0,5,0,1,BFC
a79f40cccd4644c32f6d5ae1ccf091a262e1dc57,42,1,0,2,BFC
3e4c31e8f70251732529a10934355084c7fab0ac,9,0,1,1,BFC
772970620a839141835eaf2bc507d957b10adcca,0,0,6,1,BFC
1c243751c095bb95e2795f076ea7a0bcdd60a93a,217,0,0,1,BIC
3cfc183052c3dbf8eae57b6c1685dab00ed3db4a,5,1,0,1,BFC
ae1ed0093281939b80664a687689f12436c0e874,184,105,19,3,BIC
211cde4f5817dc88ef7f8f2fa286e57fbf14c8ee,13,0,4,1,BFC
868f3ee6e452bc2b89e68183a1700fcbbe0807b1,42,0,0,2,BIC
c8dff3aa824177013d90967687f09f713a55d13f,4,0,0,1,BIC
6d0d1b5a1b4870911beb89544ec1a9751c42fec7,0,0,2,1,BFC
a3cb39d258efef830181606134cfb0f7babe8c8e,52,0,4,1,BIC
90fc6ff48be44ece2cb9b0012074bd0e642f48bc,6,0,1,1,BFC
c9aeb249bf72edcf1ca28fe301fb3cbb53cb23d8,7,0,1,1,BIC
80019f1138324b6f35ae728b4f25eeb08899b452,21,21,4,1,BFC
5d5b74aa9c766f0dd37d5cc1a2a7a94586130501,36,0,1,1,BIC
3a25dfa67fe40f3a2690af2c562e0947a78bd6a0,4,9,2,1,BFC
c300ab9f08df9e4b9f39d53a0691e234330df124,30,16,19,4,BIC
de7cd3f6761f49bef044ec49493d88737a70f1a6,1,1,4,1,BFC
5fc462c3aaad601d5089fd5588a5799896a6937d,17,0,0,1,BFC
c3bb2b521944ffbbc8c24b849f81977a9915fb5e,29,0,0,1,BIC
d305c253af693e69a36cedec880aca6d0c6d789d,7,0,0,1,BFC
d2f2547efd39e9482e25a07c5bddf928dcb12ce7,14,36,12,4,BIC
282da7cef078a87b6d5e8ceba8b17e428cf0e37c,0,0,3,1,BFC
a967ddb22d94eb476ccef983b5f2730fa4d184d0,6,0,1,1,BIC
b6ca770ae7f2c560a29bbd02c4e3d734fafaf804,0,0,2,1,BFC
c6e79dacd86fd7ddd452fa52b3f4ca996db31e49,176,0,2,4,BIC
bb4a8dcb4e9498deccaf7b257449044968e514c7,2,2,1,1,BFC
9561f58442e48c3c71da250aa63bd02ec6bffcb5,105,0,9,7,BIC
e20f80b9b163dc402dca115eed0affba6df5ebb5,2,1,0,1,BFC
a264cf5e81c78e2b9918b8b9ef2ace9dde1850df,16,0,2,2,BIC
0ae8f4785107eb7f63ac17d86d894be681427dd2,0,0,1,1,BFC
1bb3ca27d2caa109c615fdd16c3b44492ee5bbee,18,0,39,3,BIC
