commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
281d4078bec366d60990add9d91a952953bd0d72,100,0,1,2,linux,BIC
2e92493637a09547734f92c62a2471f6f0cb9a2c,14,0,1,2,linux,BIC
cab5037950821caa1301df0223de657c6ee202a8,21,15,4,1,linux,BIC
b65a2d8c8614386f7e8d38ea150749f8a862f431,2,0,1,1,linux,BFC
6722e78c90054101e6797d5944cdc81af9897a0a,11,0,3,1,linux,BIC
23043dd87b153d02eaf676e752d32429be5e5126,0,0,2,1,linux,BFC
ded80bda8bc9bb65a344b79b36d5acf45a907b25,74,49,88,4,linux,BIC
b8fc7177d8aef1cc9c83b98e29097861adc84b49,0,0,1,1,linux,BFC
4aa6c99d31c0cc471b7f243f5d314391a1abcaf3,1,0,0,1,linux,BFC
b3f4f51ea68a495f8a5956064c33dce711a2df91,0,0,2,1,linux,BFC
388161ca45c911f566b71716bce5ff0119fb5522,35,0,3,1,linux,BFC
02b619555ad68884bacfbe41893245394cb44885,4,0,5,1,linux,BIC
1ab2068a4c663cbb2e0e0cfea934bc4e163abed0,72,89,52,2,linux,BIC
866b6a89c6d1876fce25c152ef9f887b41ffcf7f,40,4,95,2,linux,BIC
6fabd715e6d8e1b37c0c66d9bfda2c19643e3f77,26,0,8,2,linux,BIC
6cebcf746f3fa667c9a7a62787d74d783d9e4bdb,2,1,0,1,linux,BIC
92fbc7b195b824e201d9f06f2b93105f72384d65,12,2,2,1,linux,BIC
2ad294d5f9d13d108c1e2f1a4be8542859ead134,1,0,1,1,linux,BFC
0e8d2b0f74c07e68d6fa6ea3113de5735d59d018,0,0,1,1,linux,BFC
cb0aae0e31c632c407a2cab4307be85a001d4d98,0,1,2,1,linux,BFC
5b0fe9552336338acb52756daf65dd7a4eeca73f,30,30,1,3,linux,BFC
0b91b4e4dae63cd43871fc2012370b86ee588f91,87,5,1,1,linux,BIC
4e6c48e0984e28d064ee8fbc292aee7b7920c507,0,2,9,1,linux,BFC
3ca6c4c882a7f34085b170d93cf0d0e843aa00e6,468,0,2,6,linux,BIC
5fff41e1f89d93feef9833c49a415dc337af5a99,36,2,12,1,linux,BIC
fc8517bf627c9b834f80274a1bc9ecd39b27231b,42,0,12,1,linux,BFC
a3e6c1eff54878506b2dddcc202df9cc8180facb,4,0,0,1,linux,BIC
9528e0d9c10027ae80e2aab36e30a1f730b1bbf9,27,0,3,2,linux,BFC
