commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
f8ff195ef1b9b84111f1872d70919fbfb38f2a5f,0,0,0,0,BFC
d397820f36ffe4701343b6ee12687d60db0ed8db,15,16,28,2,BFC
1d3ee7df009a46440c58508b8819213c09503acd,8,1,3,1,BFC
06be67266a0c9a6a1ffb330a4ab50c2f21612e2b,4,0,2,1,BFC
7e8453e35e406981d7c529ff8f804285bc894ba3,2,0,1,1,BFC
437ef802e0adc9f162a95213a3488e8646e5fc03,1,0,1,1,BFC
6a5c7be5e484bda5b2639fedf7dbe3f25c15c962,95,0,1,6,BIC
5e895bd4d5233cb054447d0491d4e63c8496d419,6,1,1,1,BFC
7dcc9d8a40f85cbd76acdebcc45ccdfe4a84337f,0,12,0,1,BFC
e1f469cd5866499ac40bfdca87411e1c525a10c7,0,0,11,1,BFC
8d7e5dee972f1cde2ba96c621f1541fa36e7d4f4,0,0,11,1,BIC
8ae4dff882eb879c17bf46574201bd37fc6bc8b5,2,0,2,1,BFC
9f13457377907fa253aef560e1a37e1ca4197f9b,13,0,1,1,BIC
ffa59b0b396cb2c0ea6712ff30ee05c35d4c9c8d,1,0,0,1,BFC
eb02d39ad3099c3dcd96c5b3fdc0303541766ed1,1,0,0,1,BFC
829eb208e80d6db95c0201cb8fa00c2f9ad87faf,147,5,0,4,BIC
2d892ccdc163a3d2e08c5ed1cea8b61bf7e4f531,1,0,0,1,BFC
fdeba99b1e58ecd18c2940c453e19e4ef20ff591,5,0,0,1,BIC
b4fff2079d1080af7dcad8ad0e80cc89e1ee000c,11,6,1,2,BIC
7c6bbdf086ac7f1374bcf1ef0994b15109ecaf48,0,8,0,1,BFC
ff4a30d5e24307b416d3eac092c81b1f12a7a599,30,0,6,1,BIC
294955fd43dbf1e8f3a84cffa4797c6f22badc31,0,4,0,1,BFC
7990be48ef4d87163940d6c04c349c93f0bd9ae7,4,0,0,1,BIC
a80abc94dff78952c7989d42ea2b71825718957f,0,3,0,1,BFC
ca133c395f2f6ccf7980677d6583224d23711897,51,23,3,1,BIC
162343a876f14f7604881dd2bc53ca140c82c230,0,0,0,0,BFC
4f491bb6ea2aef2f5b184f385904a73796d98554,0,0,0,0,BIC
7862a6134456c8b4f8c39e8c94aa97e5c2f7f2b7,4,1,3,1,BFC
b32c012e4b98f0126aa327be2d1f409963057643,0,0,1,1,BFC
5169a9851daaa2782a7bd2bb83d5b1bd224b2879,42,1,0,1,BIC
7f360bec37857bfd5a48cef21d86f58a09a3df63,3,4,5,1,BFC
6db7199407ca56f55bc0832fb124e1ad216ea57b,1178,0,0,2,BIC
ea57788eb76dc81f6003245427356a1dcd0ac524,6,5,10,2,BFC
64ecdb647ddb83dcff9c8e2a5c40119f171ea004,37,1,9,2,BIC
c1cf1d57d1492235309111ea6a900940213a9166,2,1,4,1,BFC
016c1291ce70a22f15f666441a4fd2f0b450375b,6,5,4,2,BIC
1c30474826682bc970c3200700d8bcfa2b771278,1,0,0,1,BFC
d20e834e13ce349c9b901b9dd8b7013e255083e8,1,0,1,1,BFC
308811a327c38364fff7752d3009160632f5dd5e,2,2,0,1,BIC
f4b3c395540aa3d4f5a6275c5bdd83ab89034806,7,3,0,1,BFC
1d9221e9d395c8c80d99d002bea3c9b6dd192d6a,9,1,10,2,BIC
b4d9145b0154f8c71dafc2db5fd445f1f3db9426,29,1,5,2,BFC
